#-4.788043436980759 -2.4682162438276336
#r phi U
0.14872546147084673 0.9833646740565397 -4.742180157648097
0.1495165543510108 0.9831891836085774 -4.741695900027319
0.15030764723117487 0.9830128033131585 -4.741209177673529
0.15109874011133895 0.9828355338111456 -4.740719992211291
0.15188983299150305 0.982657375746523 -4.74022834527309
0.15268092587166712 0.9824783297663963 -4.739734238499324
0.1534720187518312 0.9822983965209925 -4.739237673538305
0.15426311163199527 0.9821175766636603 -4.738738652046263
0.15505420451215934 0.9819358708508698 -4.73823717568734
0.15584529739232342 0.9817532797419389 -4.737733246132904
0.1566363902724875 0.981569803996709 -4.737226865055678
0.1574274831526516 0.9813854442795658 -4.736718034139894
0.15821857603281567 0.9812002012585551 -4.736206755079057
0.15900966891297974 0.9810140756047828 -4.735693029574433
0.15980076179314381 0.9808270679924148 -4.7351768593350485
0.1605918546733079 0.980639179098677 -4.734658246077689
0.16138294755347196 0.9804504096038558 -4.734137191526902
0.16217404043363606 0.9802607601912969 -4.7336136974149925
0.16296513331380014 0.980070231547407 -4.733087765482028
0.1637562261939642 0.9798788243616522 -4.7325593974758355
0.16454731907412828 0.9796865393265589 -4.732028595152002
0.16533841195429236 0.9794933771377138 -4.731495360273874
0.16612950483445643 0.9792993385060245 -4.730959694643512
0.16692059771462053 0.9791044241004272 -4.730421599957053
0.1677116905947846 0.9789086346425346 -4.729881078043652
0.16850278347494868 0.9787119708389003 -4.729338130694484
0.16929387635511275 0.9785144333991254 -4.7287927597084485
0.17008496923527683 0.9783160230358536 -4.728244966892165
0.1708760621154409 0.9781167404647666 -4.727694754059953
0.171667154995605 0.9779165864045783 -4.7271421230338255
0.17245824787576908 0.9777155615770303 -4.726587075643472
0.17324934075593315 0.9775136667068868 -4.726029613726249
0.17404043363609722 0.9773109025219294 -4.725469739127163
0.1748315265162613 0.977107269752952 -4.724907453698863
0.17562261939642537 0.9769027691337564 -4.7243427593016225
0.17641371227658947 0.9766974014001445 -4.723775657800805
0.17720480515675355 0.9764911672861601 -4.723206151057368
0.17799589803691762 0.9762840675328486 -4.722634240949979
0.1787869909170817 0.976076102884953 -4.7220599293666785
0.17957808379724577 0.9758672740901412 -4.72148321820292
0.18036917667740984 0.9756575818989994 -4.720904109361562
0.18116026955757394 0.9754470270650258 -4.72032260475285
0.18195136243773802 0.9752356103446242 -4.7197387062943985
0.1827424553179021 0.9750233324970977 -4.719152415911176
0.18353354819806617 0.9748101942846424 -4.718563735535491
0.18432464107823024 0.9745961964723412 -4.717972667106973
0.1851157339583943 0.9743813398281569 -4.717379212572557
0.18590682683855841 0.9741656251229268 -4.7167833738864715
0.1866979197187225 0.9739490531303556 -4.716185153010216
0.18748901259888656 0.9737316246270094 -4.71558455191255
