#-4.725077784970169 -2.4396997596979335
#r phi U
0.0767360093759156 0.9954517343103108 -4.712778793366026
0.07752710225607967 0.995357760621846 -4.712524608667354
0.07831819513624375 0.9952628349691524 -4.712267846164201
0.07910928801640783 0.9951669577197033 -4.712008506761293
0.07990038089657191 0.9950701292451791 -4.711746591373717
0.08069147377673598 0.9949723499214661 -4.711482100926915
0.08148256665690007 0.994873620128657 -4.7112150363566885
0.08227365953706414 0.9947739402510506 -4.710945398609198
0.08306475241722822 0.9946733106771523 -4.7106731886409605
0.0838558452973923 0.9945717317957092 -4.710398407409107
0.08464693817755638 0.9944692039547621 -4.7101210557707205
0.08543803105772045 0.9943657275319576 -4.709841134655679
0.08622912393788454 0.9942613029206883 -4.7095586450325895
0.08702021681804861 0.9941559305179208 -4.709273587878858
0.08781130969821269 0.9940496107241958 -4.708985964180698
0.08860240257837677 0.9939423439436278 -4.708695774933125
0.08939349545854085 0.9938341305839055 -4.708403021139959
0.09018458833870492 0.9937249710562915 -4.708107703813824
0.09097568121886901 0.9936148657756226 -4.707809823976148
0.09176677409903308 0.9935038151603093 -4.707509382657162
0.09255786697919716 0.9933918196323365 -4.707206380895903
0.09334895985936124 0.9932788796172626 -4.706900819740207
0.09414005273952532 0.9931649955442207 -4.706592700246722
0.09493114561968939 0.9930501678459172 -4.706282023480891
0.09572223849985348 0.9929343969586331 -4.705968790516967
0.09651333138001755 0.9928176833222229 -4.705653002438005
0.09730442426018163 0.9927000273798328 -4.705334660335178
0.09809551714034571 0.9925814295744985 -4.705013765299538
0.09888661002050979 0.9924618903547919 -4.704690318435692
0.09967770290067386 0.9923414101738831 -4.704364320859536
0.10046879578083795 0.9922199894884642 -4.704035773695642
0.10125988866100202 0.9920976287587492 -4.703704678077259
0.1020509815411661 0.9919743284484742 -4.703371035146317
0.10284207442133018 0.9918500890248974 -4.703034846053419
0.10363316730149426 0.9917249109587988 -4.70269611195785
0.10442426018165833 0.9915987947244805 -4.70235483402757
0.10521535306182242 0.9914717407997667 -4.702011013439221
0.1060064459419865 0.9913437496660036 -4.701664651378118
0.10679753882215057 0.9912148218080591 -4.701315749038257
0.10758863170231465 0.9910849577143235 -4.700964307622311
0.10837972458247873 0.9909541578767088 -4.70061032834163
0.1091708174626428 0.9908224227906494 -4.700253812416243
0.10996191034280689 0.9906897529551011 -4.699894761074857
0.11075300322297096 0.9905561488722564 -4.699533175554164
0.11154409610313504 0.9904216110435174 -4.699169057089107
0.11233518898329913 0.9902861399759566 -4.698802406928501
0.1131262818634632 0.9901497361814655 -4.698433226332977
0.11391737474362727 0.9900124001753965 -4.698061516571695
0.11470846762379136 0.9898741324765624 -4.697687278922344
0.11549956050395543 0.9897349336072374 -4.697310514671144
0.11629065338411951 0.9895948040931561 -4.696931225112845
0.1170817462642836 0.989453744463514 -4.696549411550727
0.11787283914444767 0.9893117552509674 -4.696165075296598
0.11866393202461174 0.9891688369916332 -4.6957782176707985
0.11945502490477583 0.9890249902250895 -4.695388840002197
0.1202461177849399 0.988880215494375 -4.694996943628192
0.12103721066510398 0.988734513345989 -4.694602529894712
0.12182830354526807 0.988587884329892 -4.6942056001562165
0.12261939642543214 0.9884403289995048 -4.693806155775692
0.12341048930559621 0.9882918479117097 -4.69340419812466
0.1242015821857603 0.9881424416266451 -4.692999728582672
0.12499267506592437 0.9879921107042258 -4.692592748528915
0.12578376794608845 0.9878408557092775 -4.692183259354605
0.12657486082625252 0.987688677211193 -4.6917712624621615
0.1273659537064166 0.9875355757827338 -4.6913567592623115
0.1281570465865807 0.9873815520000297 -4.690939751174089
0.12894813946674477 0.9872266064425803 -4.690520239624836
0.12973923234690884 0.9870707396932532 -4.690098226050201
0.13053032522707292 0.9869139523382853 -4.689673711894142
